sentence_id,doc_id,sent_idx,sentence,start_char,end_char,length,cleaned_version,created_at
doc_d9be_sent_00029,doc_d9be,29,"parameterPossible valuesDescription
NodeName<name of the node>
Plus additional parameters. See man page for details.",6550,6666,116,1,2026-01-26T12:31:03Z
doc_d9be_sent_00030,doc_d9be,30,Defines a node.,6666,6681,15,1,2026-01-26T12:31:03Z
doc_d9be_sent_00031,doc_d9be,31,"This includes the number and layout of boards, sockets, cores, threads and processors (logical CPUs) on the node.",6682,6796,113,1,2026-01-26T12:31:03Z
doc_d9be_sent_00032,doc_d9be,32,"PartitionName<name of the partition>
Plus additional parameters. See man page for details.",6796,6886,90,1,2026-01-26T12:31:03Z
doc_d9be_sent_00033,doc_d9be,33,Defines a partition.,6886,6906,20,1,2026-01-26T12:31:03Z
doc_d9be_sent_00034,doc_d9be,34,"Several parameters of the partition definition affect the allocation of CPU resources to jobs (e.g., Nodes, OverSubscribe, MaxNodes)
SlurmdParametersconfig_overridesControls how the information in a node definition is used.",6907,7131,223,1,2026-01-26T12:31:03Z
doc_d9be_sent_00035,doc_d9be,35,"SelectTypeselect/linear | select/cons_tresControls whether CPU resources are allocated to jobs and job steps in units of whole nodes or as consumable resources (sockets, cores or threads).",7131,7320,188,1,2026-01-26T12:31:03Z
doc_d9be_sent_00036,doc_d9be,36,"SelectTypeParametersCR_CPU | CR_CPU_Memory | CR_Core | CR_Core_Memory | CR_Socket | CR_Socket_Memory
Plus additional options. See man page for details.",7320,7471,151,1,2026-01-26T12:31:03Z
doc_d9be_sent_00037,doc_d9be,37,Defines the consumable resource type and controls other aspects of CPU resource allocation by the select plugin.,7471,7584,112,1,2026-01-26T12:31:03Z
doc_d9be_sent_00038,doc_d9be,38,"srun/salloc/sbatch command line options that control Step 2Command line optionPossible valuesDescription
-B, --extra-node-info <sockets[:cores[:threads]]>Restricts node selection to nodes with a specified layout of sockets, cores and threads.",7584,7827,242,1,2026-01-26T12:31:03Z
doc_d9be_sent_00039,doc_d9be,39,"-C, --constraint<list> Restricts node selection to nodes with specified attributes
--contiguousN/ARestricts node selection to contiguous nodes
--cores-per-socket<cores>Restricts node selection to nodes with at least the specified number of cores per socket
-c, --cpus-per-task<ncpus>Controls the number of CPUs allocated per task
--distribution, -mblock|cyclic
|arbitrary|plane=<options>[:block|cyclic]The second specified distribution (after the "":"") can be used to override the default allocation method within nodes
--exclusiveN/APrevents sharing of allocated nodes with other jobs
-F, --nodefile<node file>File containing a list of specific nodes to be selected for the job (salloc and sbatch only)
--hintcompute_bound | memory_bound |",7827,8566,739,1,2026-01-26T12:31:03Z
doc_d9be_sent_00040,doc_d9be,40,"[no]multithreadAdditional controls on allocation of CPU resources
--mincpus<n>Controls the minimum number of CPUs allocated per node
-N, --nodes<minnodes[-maxnodes]>Controls the minimum/maximum number of nodes allocated to the job
-n, --ntasks<number>Controls the number of tasks to be created for the job
--ntasks-per-core<number>",8567,8898,331,1,2026-01-26T12:31:03Z
doc_d9be_sent_00041,doc_d9be,41,"Step 3: Distribution of Tasks to the selected Nodes
In Step 3, Slurm distributes tasks to the nodes that were selected for the job/step in Step 1.",9882,10028,146,1,2026-01-26T12:31:03Z
doc_d9be_sent_00042,doc_d9be,42,"Each task is distributed to only one node, but more than one task may be distributed to each node. Unless overcommitment of CPUs to tasks is specified for the job, the number of tasks distributed to a node is constrained by the number of CPUs allocated on the node and the number of CPUs per task. If consumable resources is configured, or resource sharing is allowed, tasks from more than one job/step may run on the same node concurrently.",10029,10471,441,1,2026-01-26T12:31:03Z
doc_d9be_sent_00043,doc_d9be,43,Step 3 is performed by slurmctld.,10471,10505,33,1,2026-01-26T12:31:03Z
doc_d9be_sent_00044,doc_d9be,44,"slurm.conf options that control Step 3slurm.conf parameterPossible valuesDescription
MaxTasksPerNode<number>",10505,10613,108,1,2026-01-26T12:31:03Z
doc_d9be_sent_00045,doc_d9be,45,"Controls the maximum number of tasks that a job step can spawn on a single node
srun/salloc/sbatch command line options that control Step 3Command line optionPossible valuesDescription
--distribution, -mblock|cyclic",10613,10829,215,1,2026-01-26T12:31:03Z
doc_d9be_sent_00046,doc_d9be,46,"|arbitrary|plane=<options>[:block|cyclic]The first specified distribution (before the "":"") controls the sequence in which tasks are distributed to each of the selected nodes. Note that this option does not affect the number of tasks distributed to each node, but only the sequence of distribution.",10829,11127,297,1,2026-01-26T12:31:03Z
doc_d9be_sent_00047,doc_d9be,47,--ntasks-per-core<number>,11127,11152,25,1,2026-01-26T12:31:03Z
doc_d9be_sent_00048,doc_d9be,48,"Controls the maximum number of tasks per allocated core
--ntasks-per-socket<number>Controls the maximum number of tasks per allocated socket
--ntasks-per-node<number>Controls the maximum number of tasks per allocated node
-r, --relativeN/AControls which node is used for a job step
Step 4: Optional Distribution and Binding of Tasks to CPUs within a Node
In optional Step 4, Slurm distributes and binds each task to a specified subset of the allocated CPUs on the node to which the task was distributed in Step 3.",11153,11666,513,1,2026-01-26T12:31:03Z
doc_d9be_sent_00049,doc_d9be,49,Different tasks distributed to the same node may be bound to the same subset of CPUs or to different subsets.,11667,11776,109,1,2026-01-26T12:31:03Z
doc_d9be_sent_00050,doc_d9be,50,This step is known as task affinity or task/CPU binding.,11777,11834,56,1,2026-01-26T12:31:03Z
doc_d9be_sent_00051,doc_d9be,51,Step 4 is performed by slurmd and the task plugin.,11834,11885,50,1,2026-01-26T12:31:03Z
doc_d9be_sent_00052,doc_d9be,52,"slurm.conf options that control Step 4slurm.conf parameterPossible valuesDescription
TaskPlugintask/none | task/affinity | task/cgroupControls whether this step is enabled and which task plugin to use
cgroup.conf options that control Step 4 (task/cgroup plugin only)cgroup.conf parameterPossible valuesDescription
ConstrainCoresyes|noControls whether jobs are constrained to their allocated CPUs
srun/salloc/sbatch command line options that control Step 4Command line optionPossible valuesDescription
--cpu-bindSee man pageControls binding of tasks to CPUs (srun only)",11885,12454,568,1,2026-01-26T12:31:03Z
doc_d9be_sent_00053,doc_d9be,53,--ntasks-per-core<number>,12454,12479,25,1,2026-01-26T12:31:03Z
doc_d9be_sent_00054,doc_d9be,54,"Controls the maximum number of tasks per allocated core
--distribution, -mblock|cyclic
|arbitrary|plane=<options>[:block|cyclic]The second specified distribution (after the "":"") controls the sequence in which tasks are distributed to allocated CPUs within a node for binding of tasks to CPUs
Additional Notes on CPU Management Steps
For consumable resources, it is important for users to understand the difference between cpu allocation (Step 2) and task affinity/binding (Step 4).",12480,12961,481,1,2026-01-26T12:31:03Z
doc_d9be_sent_00055,doc_d9be,55,Exclusive (unshared) allocation of CPUs as consumable resources limits the number of jobs/steps/tasks that can use a node concurrently.,12962,13097,135,1,2026-01-26T12:31:03Z
doc_d9be_sent_00056,doc_d9be,56,"But it does not limit the set of CPUs on the node that each task distributed to the node can use. Unless some form of CPU/task binding is used (e.g., a task or spank plugin), all tasks distributed to a node can use all of the CPUs on the node, including CPUs not allocated to their job/step.",13098,13389,291,1,2026-01-26T12:31:03Z
doc_d9be_sent_00057,doc_d9be,57,"This may have unexpected adverse effects on performance, since it allows one job to use CPUs allocated exclusively to another job.",13390,13520,130,1,2026-01-26T12:31:03Z
doc_d9be_sent_00058,doc_d9be,58,"For this reason, it may not be advisable to configure consumable resources without also configuring task affinity. Note that task affinity can also be useful when select/linear (whole node allocation) is configured, to improve performance by restricting each task to a particular socket or other subset of CPU resources on a node.",13521,13852,330,1,2026-01-26T12:31:03Z
doc_d9be_sent_00059,doc_d9be,59,"Getting Information about CPU usage by Jobs/Steps/Tasks
There is no easy way to generate a comprehensive set of CPU management information for a job/step (allocation, distribution and binding).",13852,14045,193,1,2026-01-26T12:31:03Z
doc_d9be_sent_00060,doc_d9be,60,"However, several commands/options provide limited information about CPU usage.",14046,14125,78,1,2026-01-26T12:31:03Z
doc_d9be_sent_00061,doc_d9be,61,"Command/OptionInformation
scontrol show job option: --detailsThis option provides a list of the nodes selected for the job and the CPU ids allocated to the job on each node. Note that the CPU ids reported by this command are Slurm abstract CPU ids, not Linux/hardware CPU ids (as reported by, for example, /proc/cpuinfo).",14125,14447,321,1,2026-01-26T12:31:03Z
doc_d9be_sent_00062,doc_d9be,62,"Linux command:
cat /proc/<pid>/status | grep Cpus_allowed_listGiven a task's pid (or ""self"" if the command is executed by the task itself), this command produces a list of the CPU ids bound to the task.",15349,15551,202,1,2026-01-26T12:31:03Z
doc_d9be_sent_00063,doc_d9be,63,"This is the same information that is provided by --cpu-bind=verbose, but in a more readable format.",15552,15652,99,1,2026-01-26T12:31:03Z
doc_d9be_sent_00064,doc_d9be,64,"A Note on CPU Numbering
The number and layout of logical CPUs known to Slurm is described in the node definitions in slurm.conf.",15652,15780,128,1,2026-01-26T12:31:03Z
doc_d9be_sent_00065,doc_d9be,65,This may differ from the physical CPU layout on the actual hardware.,15781,15849,68,1,2026-01-26T12:31:03Z
doc_d9be_sent_00066,doc_d9be,66,"For this reason, Slurm generates its own internal, or ""abstract"", CPU numbers.",15850,15928,78,1,2026-01-26T12:31:03Z
doc_d9be_sent_00067,doc_d9be,67,"These numbers may not match the physical, or ""machine"", CPU numbers known to Linux.",15929,16013,83,1,2026-01-26T12:31:03Z
doc_d9be_sent_00068,doc_d9be,68,"CPU Management and Slurm Accounting
CPU management by Slurm users is subject to limits imposed by Slurm Accounting.",16013,16128,115,1,2026-01-26T12:31:03Z
doc_d9be_sent_00069,doc_d9be,69,"Accounting limits may be applied on CPU usage at the level of users, groups and clusters.",16129,16218,89,1,2026-01-26T12:31:03Z
doc_d9be_sent_00070,doc_d9be,70,"For details, see the sacctmgr man page.",16219,16259,39,1,2026-01-26T12:31:03Z
doc_d9be_sent_00071,doc_d9be,71,"CPU Management Examples
The following examples illustrate some scenarios for managing CPU resources using Slurm.",16259,16371,112,1,2026-01-26T12:31:03Z
doc_d9be_sent_00072,doc_d9be,72,Many additional scenarios are possible.,16372,16411,39,1,2026-01-26T12:31:03Z
doc_d9be_sent_00073,doc_d9be,73,"In each example, it is assumed that all CPUs on each node are available for allocation.",16412,16500,87,1,2026-01-26T12:31:03Z
doc_d9be_sent_00074,doc_d9be,74,ThreadsPerCore=2 Procs=16,18474,18499,25,1,2026-01-26T12:31:03Z
doc_d9be_sent_00075,doc_d9be,75,"State=IDLE
PartitionName=regnodes Nodes=n0,n1,n2 OverSubscribe=YES Default=YES State=UP
PartitionName=hypernode Nodes=n3 State=UP
These examples show the use of the cons_tres plugin.",18500,18683,182,1,2026-01-26T12:31:03Z
doc_d9be_sent_00076,doc_d9be,76,"Example 1: Allocation of whole nodes
Allocate a minimum of two whole nodes to a job.",18683,18768,84,1,2026-01-26T12:31:03Z
doc_d9be_sent_00077,doc_d9be,77,"SelectType=select/linear
Command line:
srun --nodes=2 ...
Comments:
The SelectType=select/linear configuration option specifies allocation in units of whole nodes. The --nodes=2 srun option causes Slurm to allocate at least 2 nodes to the job.",18788,19032,243,1,2026-01-26T12:31:03Z
doc_d9be_sent_00078,doc_d9be,78,"Example 2: Simple allocation of cores as consumable resources
A job requires 6 CPUs (2 tasks and 3 CPUs per task with no overcommitment).",19032,19169,137,1,2026-01-26T12:31:03Z
doc_d9be_sent_00079,doc_d9be,79,Allocate the 6 CPUs as consumable resources from a single node in the default partition.,19170,19259,88,1,2026-01-26T12:31:03Z
doc_d9be_sent_00080,doc_d9be,80,"srun --nodes=1-1 --ntasks=2 --cpus-per-task=3 ...
Comments:
The SelectType configuration options define cores as consumable resources. The --nodes=1-1 srun option restricts the job to a single node. The following table shows a possible pattern of allocation for this job.",19350,19622,271,1,2026-01-26T12:31:03Z
doc_d9be_sent_00081,doc_d9be,81,"Nodenamen0n1n2
Number of Allocated CPUs600
Number of Tasks200
Example 3: Consumable resources with balanced allocation across nodes
A job requires 9 CPUs (3 tasks and 3 CPUs per task with no overcommitment).",19622,19829,207,1,2026-01-26T12:31:03Z
