id,seed_chunk_id,cq_text,supporting_chunk_ids_json,terms_used_json,model_id,raw_json
456,doc_8a75_chunk_0002,What is the default state of a job in the SLURM scheduler when it is waiting for resources?,"[""doc_8a75_chunk_0002""]","[""SLURM"", ""job"", ""default state"", ""waiting for resources""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default state of a job in the SLURM scheduler when it is waiting for resources?"", ""supporting_chunk_ids"": [""doc_8a75_chunk_0002""], ""terms_used"": [""SLURM"", ""job"", ""default state"", ""waiting for resources""]}"
457,doc_8a75_chunk_0003,"What command is used to submit a job to the HPC system using SLURM, as mentioned in the provided documentation?","[""doc_8a75_chunk_0003""]","[""command"", ""submit"", ""job"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the HPC system using SLURM, as mentioned in the provided documentation?"", ""supporting_chunk_ids"": [""doc_8a75_chunk_0003""], ""terms_used"": [""command"", ""submit"", ""job"", ""SLURM""]}"
458,doc_8a75_chunk_0007,What command is used to query the status of a job in the SLURM scheduler?,"[""doc_8a75_chunk_0007""]","[""SLURM"", ""command"", ""query"", ""status"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to query the status of a job in the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_8a75_chunk_0007""], ""terms_used"": [""SLURM"", ""command"", ""query"", ""status"", ""job""]}"
459,doc_8a75_chunk_0009,"What is the default partition for jobs submitted to the HPC system using SLURM, as mentioned in the documentation?","[""doc_8a75_chunk_0009""]","[""default"", ""partition"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted to the HPC system using SLURM, as mentioned in the documentation?"", ""supporting_chunk_ids"": [""doc_8a75_chunk_0009""], ""terms_used"": [""default"", ""partition"", ""SLURM""]}"
460,doc_8a75_chunk_0011,"What is the default value for the SLURM partition that a job is submitted to, as stated in the documentation?","[""doc_8a75_chunk_0011""]","[""SLURM"", ""partition"", ""default"", ""value""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default value for the SLURM partition that a job is submitted to, as stated in the documentation?"", ""supporting_chunk_ids"": [""doc_8a75_chunk_0011""], ""terms_used"": [""SLURM"", ""partition"", ""default"", ""value""]}"
461,doc_8a75_chunk_0011,"What command option is used to specify the number of CPUs for an SLURM job, as shown in the example?","[""doc_8a75_chunk_0011""]","[""SLURM"", ""command"", ""option"", ""CPUs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option is used to specify the number of CPUs for an SLURM job, as shown in the example?"", ""supporting_chunk_ids"": [""doc_8a75_chunk_0011""], ""terms_used"": [""SLURM"", ""command"", ""option"", ""CPUs""]}"
462,doc_8ca0_chunk_0009,What is the maximum number of jobs that can be submitted to the SLURM scheduler at a single time per partition?,"[""doc_8ca0_chunk_0009""]","[""SLURM"", ""maximum"", ""jobs"", ""submitted"", ""single time"", ""partition""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the SLURM scheduler at a single time per partition?"", ""supporting_chunk_ids"": [""doc_8ca0_chunk_0009""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""submitted"", ""single time"", ""partition""]}"
463,doc_8ca0_chunk_0011,What is the default time limit for a job running on the LSF queue 'batch'?,"[""doc_8ca0_chunk_0011""]","[""LSF"", ""queue"", ""batch"", ""default"", ""time limit""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on the LSF queue 'batch'?"", ""supporting_chunk_ids"": [""doc_8ca0_chunk_0011""], ""terms_used"": [""LSF"", ""queue"", ""batch"", ""default"", ""time limit""]}"
464,doc_8ca0_chunk_0011,What command is used to submit a job to the SLURM partition 'normal' with a specific number of nodes and CPUs?,"[""doc_8ca0_chunk_0011""]","[""SLURM"", ""partition"", ""normal"", ""command"", ""nodes"", ""CPUs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the SLURM partition 'normal' with a specific number of nodes and CPUs?"", ""supporting_chunk_ids"": [""doc_8ca0_chunk_0011""], ""terms_used"": [""SLURM"", ""partition"", ""normal"", ""command"", ""nodes"", ""CPUs""]}"
465,doc_8ca0_chunk_0016,What is the maximum number of jobs that can be submitted to the HPC cluster at a time according to the SLURM documentation?,"[""doc_8ca0_chunk_0016""]","[""maximum"", ""jobs"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the HPC cluster at a time according to the SLURM documentation?"", ""supporting_chunk_ids"": [""doc_8ca0_chunk_0016""], ""terms_used"": [""maximum"", ""jobs"", ""SLURM""]}"
466,doc_8ca0_chunk_0016,What is the default partition for jobs submitted to the SLURM scheduler in the HPC cluster?,"[""doc_8ca0_chunk_0016""]","[""default"", ""partition"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted to the SLURM scheduler in the HPC cluster?"", ""supporting_chunk_ids"": [""doc_8ca0_chunk_0016""], ""terms_used"": [""default"", ""partition"", ""SLURM""]}"
467,doc_8ca0_chunk_0016,What is the command used to cancel a job in the SLURM scheduler in the HPC cluster?,"[""doc_8ca0_chunk_0016""]","[""cancel"", ""job"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the command used to cancel a job in the SLURM scheduler in the HPC cluster?"", ""supporting_chunk_ids"": [""doc_8ca0_chunk_0016""], ""terms_used"": [""cancel"", ""job"", ""SLURM""]}"
468,doc_8f5e_chunk_0002,"What command is used to cancel a job in an SLURM cluster, and what is the syntax for providing the job ID?","[""doc_8f5e_chunk_0002""]","[""SLURM"", ""cancel"", ""job"", ""ID""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to cancel a job in an SLURM cluster, and what is the syntax for providing the job ID?"", ""supporting_chunk_ids"": [""doc_8f5e_chunk_0002""], ""terms_used"": [""SLURM"", ""cancel"", ""job"", ""ID""]}"
469,doc_8f5e_chunk_0011,"What command is used to check the status of a job in an SLURM cluster, and what is the expected output format?","[""doc_8f5e_chunk_0011""]","[""SLURM"", ""command"", ""check"", ""status"", ""job"", ""output format""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to check the status of a job in an SLURM cluster, and what is the expected output format?"", ""supporting_chunk_ids"": [""doc_8f5e_chunk_0011""], ""terms_used"": [""SLURM"", ""command"", ""check"", ""status"", ""job"", ""output format""]}"
470,doc_8f5e_chunk_0011,"What is the default partition for jobs in an SLURM cluster, and how can a user specify a different partition when submitting a job?","[""doc_8f5e_chunk_0011""]","[""SLURM"", ""default partition"", ""jobs"", ""submit"", ""different partition""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs in an SLURM cluster, and how can a user specify a different partition when submitting a job?"", ""supporting_chunk_ids"": [""doc_8f5e_chunk_0011""], ""terms_used"": [""SLURM"", ""default partition"", ""jobs"", ""submit"", ""different partition""]}"
471,doc_8f5e_chunk_0013,"What command is used to submit a job to the LSF job scheduler, as mentioned in the documentation?","[""doc_8f5e_chunk_0013""]","[""command"", ""LSF"", ""submit""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the LSF job scheduler, as mentioned in the documentation?"", ""supporting_chunk_ids"": [""doc_8f5e_chunk_0013""], ""terms_used"": [""command"", ""LSF"", ""submit""]}"
472,doc_915b_chunk_0005,"What command is used to submit a job in an SLURM cluster, according to the provided documentation?","[""doc_915b_chunk_0005""]","[""SLURM"", ""command"", ""submit"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job in an SLURM cluster, according to the provided documentation?"", ""supporting_chunk_ids"": [""doc_915b_chunk_0005""], ""terms_used"": [""SLURM"", ""command"", ""submit"", ""job""]}"
473,doc_915b_chunk_0005,"What is the default partition for jobs submitted to an SLURM cluster, as described in the documentation?","[""doc_915b_chunk_0005""]","[""SLURM"", ""default"", ""partition"", ""jobs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted to an SLURM cluster, as described in the documentation?"", ""supporting_chunk_ids"": [""doc_915b_chunk_0005""], ""terms_used"": [""SLURM"", ""default"", ""partition"", ""jobs""]}"
474,doc_96c0_chunk_0002,"What is the default partition for jobs submitted to the HPC system using SLURM, as described in the documentation?","[""doc_96c0_chunk_0002""]","[""default"", ""partition"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted to the HPC system using SLURM, as described in the documentation?"", ""supporting_chunk_ids"": [""doc_96c0_chunk_0002""], ""terms_used"": [""default"", ""partition"", ""SLURM""]}"
475,doc_96c0_chunk_0002,"What is the command used to cancel a job in the SLURM job scheduler, as mentioned in the documentation?","[""doc_96c0_chunk_0002""]","[""command"", ""cancel"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the command used to cancel a job in the SLURM job scheduler, as mentioned in the documentation?"", ""supporting_chunk_ids"": [""doc_96c0_chunk_0002""], ""terms_used"": [""command"", ""cancel"", ""SLURM""]}"
476,doc_977e_chunk_0001,"What command is used to submit a job to the HPC cluster using SLURM, as described in the documentation?","[""doc_977e_chunk_0001""]","[""SLURM"", ""command"", ""submit"", ""job"", ""HPC""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the HPC cluster using SLURM, as described in the documentation?"", ""supporting_chunk_ids"": [""doc_977e_chunk_0001""], ""terms_used"": [""SLURM"", ""command"", ""submit"", ""job"", ""HPC""]}"
477,doc_977e_chunk_0007,"What is the default partition for jobs submitted to the HPC cluster using SLURM, as described in the provided documentation?","[""doc_977e_chunk_0007""]","[""default"", ""partition"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted to the HPC cluster using SLURM, as described in the provided documentation?"", ""supporting_chunk_ids"": [""doc_977e_chunk_0007""], ""terms_used"": [""default"", ""partition"", ""SLURM""]}"
478,doc_977e_chunk_0008,"What is the minimum number of nodes required to run a job in an HPC cluster, as stated in the provided documentation?","[""doc_977e_chunk_0008""]","[""HPC"", ""minimum"", ""nodes"", ""run"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the minimum number of nodes required to run a job in an HPC cluster, as stated in the provided documentation?"", ""supporting_chunk_ids"": [""doc_977e_chunk_0008""], ""terms_used"": [""HPC"", ""minimum"", ""nodes"", ""run"", ""job""]}"
479,doc_9964_chunk_0001,"What is the default partition for job submission in an SLURM cluster, as described in the documentation?","[""doc_9964_chunk_0001""]","[""SLURM"", ""default"", ""partition"", ""job"", ""submission""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for job submission in an SLURM cluster, as described in the documentation?"", ""supporting_chunk_ids"": [""doc_9964_chunk_0001""], ""terms_used"": [""SLURM"", ""default"", ""partition"", ""job"", ""submission""]}"
480,doc_9964_chunk_0001,"What command is used to check the status of a job in an SLURM cluster, as mentioned in the documentation?","[""doc_9964_chunk_0001""]","[""SLURM"", ""command"", ""check"", ""job"", ""status""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to check the status of a job in an SLURM cluster, as mentioned in the documentation?"", ""supporting_chunk_ids"": [""doc_9964_chunk_0001""], ""terms_used"": [""SLURM"", ""command"", ""check"", ""job"", ""status""]}"
481,doc_9fd4_chunk_0001,"What is the minimum amount of memory required for a job to be submitted to the HPC cluster using SLURM, as specified in the documentation?","[""doc_9fd4_chunk_0001""]","[""minimum"", ""memory"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the minimum amount of memory required for a job to be submitted to the HPC cluster using SLURM, as specified in the documentation?"", ""supporting_chunk_ids"": [""doc_9fd4_chunk_0001""], ""terms_used"": [""minimum"", ""memory"", ""SLURM""]}"
482,doc_ac8b_chunk_0001,"What is the command used to cancel a job in the SLURM scheduler, as mentioned in the provided documentation?","[""doc_ac8b_chunk_0001""]","[""SLURM"", ""command"", ""cancel"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the command used to cancel a job in the SLURM scheduler, as mentioned in the provided documentation?"", ""supporting_chunk_ids"": [""doc_ac8b_chunk_0001""], ""terms_used"": [""SLURM"", ""command"", ""cancel"", ""job""]}"
483,doc_ac8b_chunk_0010,What is the default time limit for a job running on the LSF queue 'short'?,"[""doc_ac8b_chunk_0010""]","[""LSF"", ""queue"", ""short"", ""default"", ""time limit""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on the LSF queue 'short'?"", ""supporting_chunk_ids"": [""doc_ac8b_chunk_0010""], ""terms_used"": [""LSF"", ""queue"", ""short"", ""default"", ""time limit""]}"
484,doc_ac8b_chunk_0010,What is the minimum number of nodes required to run a job on the SLURM partition 'large'?,"[""doc_ac8b_chunk_0010""]","[""SLURM"", ""partition"", ""large"", ""minimum"", ""nodes""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the minimum number of nodes required to run a job on the SLURM partition 'large'?"", ""supporting_chunk_ids"": [""doc_ac8b_chunk_0010""], ""terms_used"": [""SLURM"", ""partition"", ""large"", ""minimum"", ""nodes""]}"
485,doc_b2f9_chunk_0009,What is the purpose of the '--exclusive' option in the SLURM 'sbatch' command as described in the documentation?,"[""doc_b2f9_chunk_0009""]","[""--exclusive"", ""sbatch"", ""SLURM"", ""command""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the purpose of the '--exclusive' option in the SLURM 'sbatch' command as described in the documentation?"", ""supporting_chunk_ids"": [""doc_b2f9_chunk_0009""], ""terms_used"": [""--exclusive"", ""sbatch"", ""SLURM"", ""command""]}"
486,doc_b2f9_chunk_0010,"What is the minimum amount of memory required for a job to be accepted in an HPC cluster, as stated in the configuration?","[""doc_b2f9_chunk_0010""]","[""HPC"", ""minimum"", ""memory"", ""required"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the minimum amount of memory required for a job to be accepted in an HPC cluster, as stated in the configuration?"", ""supporting_chunk_ids"": [""doc_b2f9_chunk_0010""], ""terms_used"": [""HPC"", ""minimum"", ""memory"", ""required"", ""job""]}"
487,doc_b2f9_chunk_0011,"What command is used to submit a job to the HPC system using SLURM, as described in the provided documentation?","[""doc_b2f9_chunk_0011""]","[""command"", ""submit"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the HPC system using SLURM, as described in the provided documentation?"", ""supporting_chunk_ids"": [""doc_b2f9_chunk_0011""], ""terms_used"": [""command"", ""submit"", ""SLURM""]}"
